_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67389ca8cb87917df2821938,,87.98,100,87.98,88.34,49;0;0;0,words,10,-1,21,6.68,0,54.21,false,false,english,none,master,false,false,false,,1731763368000
67389c34cb87917df2821405,,86.66,100,86.66,73.71,42;0;0;0,words,10,-1,40,5.82,0,51.24,false,false,english,none,master,false,false,false,,1731763252000
67389b4bcb87917df28209da,,104.36,100,104.36,77.99,48;0;0;0,words,10,-1,3,5.52,0,2.89,false,false,english,none,master,false,false,false,,1731763019000
67389b30cb87917df282089d,,92,100,92,56.34,48;0;0;0,words,10,-1,3,6.26,0,4.85,false,false,english,none,master,false,false,false,,1731762992000
6737681dcb87917df2752b27,,87.5,100,87.5,70.83,53;0;0;0,words,10,-1,13,7.27,0,19.78,false,false,english,none,master,false,false,false,,1731684381000
673767c7cb87917df27524e8,,94.73,100,94.73,64.19,49;0;0;0,words,10,-1,57,6.21,0,51.86,false,false,english,none,master,false,false,false,,1731684295000
67376714cb87917df27517e4,,102.24,100,102.24,71.16,46;0;0;0,words,10,-1,31,5.4,0,40,false,false,english,none,master,false,false,false,,1731684116000
67376343cb87917df274d10e,,101.57,100,101.57,62.72,52;0;0;0,words,10,-1,39,6.14,0,40.75,false,false,english,none,master,false,false,false,,1731683139000
67320736cb87917df230387f,,115.12,100,115.12,58.55,49;0;0;0,words,10,-1,0,5.11,0,0,false,false,english,none,master,false,false,false,,1731331894000
672a5355cb87917df2daba52,,109.65,100,109.65,63.59,47;0;0;0,words,10,-1,41,5.14,0,60.63,false,false,english,none,master,false,false,false,,1730827093000
672a523fcb87917df2daa798,,109.07,100,109.07,76.06,48;0;0;0,words,10,-1,8,5.28,0,16.08,false,false,english,none,master,false,false,false,,1730826815000
672a5200cb87917df2daa34f,,94.83,100,94.83,82.35,44;0;0;0,words,10,-1,4,5.57,0,13.13,false,false,english,none,master,false,false,false,,1730826752000
672a51dfcb87917df2daa113,,98.01,100,98.01,69.85,44;0;0;0,words,10,-1,8,5.39,0,14.72,false,false,english,none,master,false,false,false,,1730826719000
672a51b6cb87917df2da9e4a,,93.56,100,93.56,78.86,51;0;0;0,words,10,-1,12,6.54,0,17.05,false,false,english,none,master,false,false,false,,1730826678000
6728e9a56aeef0b71861c543,,87.9,100,87.9,77.82,49;0;0;0,words,10,-1,41,6.69,0,64.52,false,false,english,none,master,false,false,false,,1730734501000
6728e90c6aeef0b71861baf5,,102.09,100,102.09,75.07,55;0;0;0,words,10,-1,59,6.47,0,74.27,false,false,english,none,master,false,false,false,,1730734348000
6728e81e6aeef0b71861a904,,98.64,100,98.64,56.13,50;0;0;0,words,10,-1,10,6.08,0,9.68,false,false,english,none,master,false,false,false,,1730734110000
6728e7d46aeef0b71861a34b,,92.61,100,92.61,84.94,52;0;0;0,words,10,-1,38,6.74,0,48.77,false,false,english,none,master,false,false,false,,1730734036000
67276d0c50538de2c2a90233,,87.31,100,87.31,59.32,51;0;0;0,words,10,-1,75,7.01,0,110.39,false,false,english,none,master,false,false,false,,1730637068000
67276bcd50538de2c2a8f507,,89.25,100,89.25,76.5,47;0;0;0,words,10,-1,6,6.32,0,6.55,false,false,english,none,master,false,false,false,,1730636749000
67276ba150538de2c2a8f31a,,89.38,100,89.38,69.72,46;0;0;0,words,10,-1,112,6.18,0,163.21,false,false,english,none,master,false,false,false,,1730636705000
672540c850538de2c2964874,,91.68,100,91.68,81.88,52;0;0;0,words,10,-1,73,6.81,0,95.48,false,false,english,none,master,false,false,false,,1730494664000
67253fea50538de2c2963f44,,98.55,100,98.55,83.28,49;0;0;0,words,10,-1,17,5.97,0,16.44,false,false,english,none,master,false,false,false,,1730494442000
67253f6f50538de2c2963a38,,106.57,100,106.57,89.46,49;0;0;0,words,10,-1,12,5.52,0,18.58,false,false,english,none,master,false,false,false,,1730494319000
6723e1a450538de2c286f09e,,95.24,100,95.24,72.78,43;0;0;0,words,10,-1,79,5.42,0,109.59,false,false,english,none,master,false,false,false,,1730404772000
6723e0a950538de2c286e4d7,,98.44,100,98.44,73.84,51;0;0;0,words,10,-1,29,6.22,0,37.94,false,false,english,none,master,false,false,false,,1730404521000
67225adb50538de2c2740419,,100.67,100,100.67,90.03,39;0;0;0,words,10,-1,44,4.65,0,59.14,false,false,english,none,master,false,false,false,,1730304731000
67225a0850538de2c273f45b,,94.32,100,94.32,60.05,57;0;0;0,words,10,-1,32,7.25,0,39.79,false,false,english,none,master,false,false,false,,1730304520000
67222ba350538de2c270b76a,,101.07,100,101.07,88.93,48;0;0;0,words,10,-1,13,5.7,0,19.8,false,false,english,none,master,false,false,false,,1730292643000
67222b6550538de2c270b3e7,,98.18,100,98.18,69.42,43;0;0;0,words,10,-1,20,5.26,0,10.93,false,false,english,none,master,false,false,false,,1730292581000
67222ac950538de2c270aaf6,,104.53,100,104.53,86.99,48;0;0;0,words,10,-1,6,5.51,0,7.81,false,false,english,none,master,false,false,false,,1730292425000
671f83ed50538de2c24ff2a0,,94.12,100,94.12,87.7,52;0;0;0,words,10,-1,24,6.63,0,27.25,false,false,english,none,master,false,false,false,,1730118637000
671f829150538de2c24fdfa2,,98.14,100,98.14,88.87,49;0;0;0,words,10,-1,5,5.99,0,7.54,false,false,english,none,master,false,false,false,,1730118289000
671f826850538de2c24fdd54,,96.64,100,96.64,79.62,51;0;0;0,words,10,-1,2,6.33,0,0.7,false,false,english,none,master,false,false,false,,1730118248000
671f824a50538de2c24fdbc1,,100.71,100,100.71,89.63,50;0;0;0,words,10,-1,85,5.96,0,99.56,false,false,english,none,master,false,false,false,,1730118218000
67191f1f50538de2c20dc163,true,115.16,100,115.16,94.9,48;0;0;0,words,10,-1,1,5,0,0.61,false,false,english,none,master,false,false,false,,1729699614000
67191ef350538de2c20dbe21,,98.58,100,98.58,79.64,46;0;0;0,words,10,-1,37,5.6,0,37.27,false,false,english,none,master,false,false,false,,1729699571000
67191e2550538de2c20daed2,,90.16,100,90.16,78.75,48;0;0;0,words,10,-1,19,6.39,0,36.28,false,false,english,none,master,false,false,false,,1729699365000
67165bfc50538de2c2eadf62,,95.25,100,95.25,68.28,57;0;0;0,words,10,-1,30,7.18,0,41.68,false,false,english,none,master,false,false,false,,1729518588000
67165b7250538de2c2ead559,,101.27,100,101.27,85.83,58;0;0;0,words,10,-1,17,6.87,0,19.07,false,false,english,none,master,false,false,false,,1729518450000
6714ee6fda330b33d223bd34,,98.37,100,98.37,71.86,51;0;0;0,words,10,-1,15,6.22,0,19.94,false,false,english,none,master,false,false,false,,1729425007000
6714d3fcda330b33d222b1c0,,98.62,100,98.62,76.74,53;0;0;0,words,10,-1,29,6.45,0,39.99,false,false,english,none,master,false,false,false,,1729418236000
6714d1e5da330b33d2229d62,,104.14,100,104.14,85.46,49;0;0;0,words,10,-1,8,5.65,0,8.25,false,false,english,none,master,false,false,false,,1729417701000
6713e07eda330b33d21b0d38,,93.05,100,93.05,77.3,43;0;0;0,words,10,-1,35,5.55,0,50.34,false,false,english,none,master,false,false,false,,1729355902000
6713dfdfda330b33d21b05c2,,92.94,100,92.94,75.85,49;0;0;0,words,10,-1,111,6.33,0,152.95,false,false,english,none,master,false,false,false,,1729355743000
6713de38da330b33d21af16e,,103.08,100,103.08,86.89,48;0;0;0,words,10,-1,39,5.59,0,45.85,false,false,english,none,master,false,false,false,,1729355319000
67101dfeda330b33d2f12ba0,,95.93,100,95.93,73.62,50;0;0;0,words,10,-1,6,6.25,0,9.9,false,false,english,none,master,false,false,false,,1729109502000
67101dd7da330b33d2f129aa,,92.67,100,92.67,86.77,54;0;0;0,words,10,-1,8,6.99,0,18.44,false,false,english,none,master,false,false,false,,1729109463000
67101da1da330b33d2f12718,,83.49,100,83.49,81.19,62;0;0;0,words,10,-1,8,8.91,0,13.23,false,false,english,none,master,false,false,false,,1729109409000
670eb9d03b43e6c05d0c471a,true,110.66,100,110.66,65.4,48;0;0;0,words,10,-1,8,5.21,0,7.42,false,false,english,none,master,false,false,false,,1729018320000
670eb9953b43e6c05d0c4338,,97.39,100,97.39,79.62,51;0;0;0,words,10,-1,18,6.28,0,29.75,false,false,english,none,master,false,false,false,,1729018261000
670eb90b3b43e6c05d0c3a42,,87.11,100,87.11,81.68,48;0;0;0,words,10,-1,68,6.61,0,99.73,false,false,english,none,master,false,false,false,,1729018123000
670eb8123b43e6c05d0c2b27,,96.43,100,96.43,81.05,47;0;0;0,words,10,-1,1,5.85,0,0.11,false,false,english,none,master,false,false,false,,1729017874000
670d5b753b43e6c05dfb64d6,,86.44,100,86.44,64.22,44;0;0;0,words,10,-1,40,6.11,0,47.88,false,false,english,none,master,false,false,false,,1728928629000
670a81a23b43e6c05dde4b81,,98.93,100,98.93,87.03,48;0;0;0,words,10,-1,2,5.82,0,3.05,false,false,english,none,master,false,false,false,,1728741794000
67017b003b43e6c05d78b209,,89.33,100,89.33,85.8,52;0;0;0,words,10,-1,28,6.99,0,54.67,false,false,english,none,master,false,false,false,,1728150272000
67017a903b43e6c05d78ad36,,90.23,100,90.23,78.02,49;0;0;0,words,10,-1,36,6.52,0,60.81,false,false,english,none,master,false,false,false,,1728150160000
6700057f3b43e6c05d694d4e,true,106.68,100,106.68,71.06,47;0;0;0,words,10,-1,22,5.29,0,27.96,false,false,english,none,master,false,false,false,,1728054655000
66fd91a63b43e6c05d4cc570,,95.49,100,95.49,78.34,51;0;0;0,words,10,-1,125,6.41,0,161.58,false,false,english,none,master,false,false,false,,1727893926000
66fac2a13b43e6c05d2882b5,,102.6,100,102.6,80.18,51;0;0;0,words,10,-1,1,5.97,0,0.94,false,false,english,none,master,false,false,false,,1727709857000
66fac26c3b43e6c05d287ef8,,96.23,100,96.23,90.55,56;0;0;0,words,10,-1,11,6.98,0,16.76,false,false,english,none,master,false,false,false,,1727709804000
66faaf843b43e6c05d271533,,84.92,100,84.92,54.97,50;0;0;0,words,10,-1,35,7.07,0,65.77,false,false,english,none,master,false,false,false,,1727704964000
66fa663866c51bbe146ec4ac,,90.02,100,90.02,84.6,50;0;0;0,words,10,-1,4,6.67,0,3.51,false,false,english,none,master,false,false,false,,1727686200000
66fa64ef66c51bbe146eb4d9,,95.47,100,95.47,67.61,49;0;0;0,words,10,-1,13,6.16,0,10,false,false,english,none,master,false,false,false,,1727685871000
66f57b5766c51bbe143ba7da,,89.39,100,89.39,63.91,54;0;0;0,words,10,-1,59,7.25,0,75.31,false,false,english,none,master,false,false,false,,1727363927000
66f57a8a66c51bbe143b9824,,94.94,100,94.94,89.22,37;0;0;0,words,10,-1,7,4.68,0,8.12,false,false,english,none,master,false,false,false,,1727363722000
66f57a6a66c51bbe143b95b0,,91.93,100,91.93,77.09,49;0;0;0,words,10,-1,5,6.4,0,7.79,false,false,english,none,master,false,false,false,,1727363690000
66f57a4666c51bbe143b92ef,,92.49,100,92.49,78.78,46;0;0;0,words,10,-1,20,5.97,0,21.48,false,false,english,none,master,false,false,false,,1727363653000
66f579f866c51bbe143b8d14,,92.18,100,92.18,77.71,50;0;0;0,words,10,-1,38,6.51,0,69.29,false,false,english,none,master,false,false,false,,1727363576000
66f306eb66c51bbe141daa01,,89.82,100,89.82,73.06,63;0;0;0,words,10,-1,11,8.42,0,18.04,false,false,english,none,master,false,false,false,,1727203051000
66f306a166c51bbe141da498,true,104.32,100,104.32,86.07,52;0;0;0,words,10,-1,1,5.98,0,1.01,false,false,english,none,master,false,false,false,,1727202977000
66f3068666c51bbe141da2c6,,90.62,100,90.62,87.54,43;0;0;0,words,10,-1,8,5.69,0,12.31,false,false,english,none,master,false,false,false,,1727202950000
66f3065c66c51bbe141d9fc3,,77.83,100,77.83,74.03,56;0;0;0,words,10,-1,17,8.63,0,27.92,false,false,english,none,master,false,false,false,,1727202908000
66f3061766c51bbe141d9b25,,88.45,100,88.45,73.2,46;0;0;0,words,10,-1,7,6.24,0,9.71,false,false,english,none,master,false,false,false,,1727202839000
66eee86066c51bbe14ef42d4,,85.66,100,85.66,63.12,52;0;0;0,words,10,-1,53,7.28,0,69.46,false,false,english,none,master,false,false,false,,1726933088000
66eee73b66c51bbe14ef3579,,92.31,100,92.31,67.46,48;0;0;0,words,10,-1,31,6.24,0,75.94,false,false,english,none,master,false,false,false,,1726932795000
66eee69666c51bbe14ef2dcc,,87.19,100,87.19,67.96,45;0;0;0,words,10,-1,15,6.19,0,32.32,false,false,english,none,master,false,false,false,,1726932630000
66eee65766c51bbe14ef2aca,,85.45,100,85.45,86.21,48;0;0;0,words,10,-1,3,6.74,0,3.15,false,false,english,none,master,false,false,false,,1726932567000
66ed059766c51bbe14da3629,,86.29,100,86.29,66.79,51;0;0;0,words,10,-1,19,7.09,0,35.87,false,false,english,none,master,false,false,false,,1726809495000
66ed052f66c51bbe14da3273,,86.75,100,86.75,81.63,50;0;0;0,words,10,-1,47,6.92,0,77.53,false,false,english,none,master,false,false,false,,1726809390000
66ed048566c51bbe14da2c5e,,88.37,100,88.37,82.91,50;0;0;0,words,10,-1,3,6.79,0,2.24,false,false,english,none,master,false,false,false,,1726809221000
66ed047066c51bbe14da2b94,,86.94,100,86.94,81.61,55;0;0;0,words,10,-1,14,7.59,0,17.65,false,false,english,none,master,false,false,false,,1726809200000
66ed043c66c51bbe14da29a4,,83.09,100,83.09,85.35,48;0;0;0,words,10,-1,17,6.93,0,28.18,false,false,english,none,master,false,false,false,,1726809148000
66ed034466c51bbe14da203c,,99.02,100,99.02,74.2,52;0;0;0,words,10,-1,4,6.3,0,4.23,false,false,english,none,master,false,false,false,,1726808900000
66ec4f6866c51bbe14d1fb69,,83.68,100,83.68,77.17,47;0;0;0,words,10,-1,14,6.74,0,25.4,false,false,english,none,master,false,false,false,,1726762856000
66ebf27166c51bbe14cc318c,,83.29,100,83.29,76.58,53;0;0;0,words,10,-1,25,7.64,0,38,false,false,english,none,master,false,false,false,,1726739057000
66ebee9966c51bbe14cc0769,,81.07,100,81.07,76.77,46;0;0;0,words,10,-1,27,6.81,0,60.6,false,false,english,none,master,false,false,false,,1726738073000
66ebed8266c51bbe14cbfafc,,91.39,100,91.39,70.68,53;0;0;0,words,10,-1,6,6.96,0,11.62,false,false,english,none,master,false,false,false,,1726737794000
66ebed1966c51bbe14cbf6c1,,75.68,100,75.68,84.17,54;0;0;0,words,10,-1,23,8.56,0,41.14,false,false,english,none,master,false,false,false,,1726737689000
66ebec1766c51bbe14cbeb91,,97.77,100,97.77,63.03,50;0;0;0,words,10,-1,1,6.14,0,3.03,false,false,english,none,master,false,false,false,,1726737431000
66ebebf366c51bbe14cbe9df,,90.92,100,90.92,83.22,53;0;0;0,words,10,-1,6,7,1,11.7,false,false,english,none,master,false,false,false,,1726737395000
66ebeb8d66c51bbe14cbe58f,,88.22,100,88.22,80.17,55;0;0;0,words,10,-1,16,7.48,0,26.27,false,false,english,none,master,false,false,false,,1726737293000
66ebeadf66c51bbe14cbddf1,,94.82,100,94.82,79.59,43;0;0;0,words,10,-1,7,5.44,0,6.29,false,false,english,none,master,false,false,false,,1726737119000
66eb0f2566c51bbe14c2c822,,88.03,100,88.03,68.45,47;0;0;0,words,10,-1,7,6.41,0,10.53,false,false,english,none,master,false,false,false,,1726680869000
66eb0e1366c51bbe14c2b3fc,,85.57,100,85.57,84.87,42;0;0;0,words,10,-1,12,5.89,0,12.53,false,false,english,none,master,false,false,false,,1726680595000
66eb0d3c66c51bbe14c2a3b2,,92.25,100,92.25,78.75,48;0;0;0,words,10,-1,34,6.24,0,45.06,false,false,english,none,master,false,false,false,,1726680380000
66eb0cb166c51bbe14c299da,,94.36,100,94.36,71.43,49;0;0;0,words,10,-1,8,6.23,0,19.64,false,false,english,none,master,false,false,false,,1726680241000
66eb0c7b66c51bbe14c2963a,,90.82,100,90.82,75.25,57;0;0;0,words,10,-1,1,7.53,0,2.62,false,false,english,none,master,false,false,false,,1726680187000
66eb0c5766c51bbe14c2939c,,89.46,100,89.46,89.95,52;0;0;0,words,10,-1,62,6.98,0,136.09,false,false,english,none,master,false,false,false,,1726680151000
66e937819f671a0853e4f3d4,,85.16,100,85.16,85.58,42;0;0;0,words,10,-1,7,5.92,0,19.18,false,false,english,none,master,false,false,false,,1726560129000
66e937599f671a0853e4f225,,83.63,100,83.63,84.53,46;0;0;0,words,10,-1,5,6.6,0,16.87,false,false,english,none,master,false,false,false,,1726560089000
66e9372f9f671a0853e4f05e,,76.25,100,76.25,62.37,45;0;0;0,words,10,-1,26,7.08,0,51.02,false,false,english,none,master,false,false,false,,1726560047000
66e9368a9f671a0853e4e924,,87.06,100,87.06,71.22,52;0;0;0,words,10,-1,2,7.17,0,7.36,false,false,english,none,master,false,false,false,,1726559882000
66e936699f671a0853e4e7c9,,83.51,100,83.51,76.3,46;0;0;0,words,10,-1,53,6.61,0,85.74,false,false,english,none,master,false,false,false,,1726559849000
66e916dd9f671a0853e39c07,,85.12,100,85.12,74.49,52;0;0;0,words,10,-1,35,7.33,0,49.69,false,false,english,none,master,false,false,false,,1726551773000
66e916549f671a0853e39632,,93.64,100,93.64,89.76,53;0;0;0,words,10,-1,1,6.79,0,4.21,false,false,english,none,master,false,false,false,,1726551636000
66e9162e9f671a0853e394a8,,82.5,100,82.5,76.92,45;0;0;0,words,10,-1,6,6.55,0,15.73,false,false,english,none,master,false,false,false,,1726551598000
66e915cd9f671a0853e3910f,,86.16,100,86.16,80.79,54;0;0;0,words,10,-1,27,7.52,0,42.22,false,false,english,none,master,false,false,false,,1726551501000
66e915629f671a0853e38d2f,,84.89,100,84.89,86.69,42;0;0;0,words,10,-1,4,5.94,0,10.3,false,false,english,none,master,false,false,false,,1726551394000
66e7c9ea9f671a0853d37cb3,,95.42,100,95.42,63.1,48;0;0;0,words,10,-1,12,6.04,0,15.17,false,false,english,none,master,false,false,false,,1726466538000
66e7c9909f671a0853d3791b,,85.53,100,85.53,59.41,45;0;0;0,words,10,-1,5,6.31,0,5.43,false,false,english,none,master,false,false,false,,1726466448000
66e73b42b6e6096ba3aaf83b,,83.03,100,83.03,86.15,52;0;0;0,words,10,-1,28,7.52,0,46.09,false,false,english,none,master,false,false,false,,1726430018000
66e73ad3b6e6096ba3aaf484,,86.95,100,86.95,77.16,49;0;0;0,words,10,-1,16,6.76,0,24.28,false,false,english,none,master,false,false,false,,1726429907000
66e73a72b6e6096ba3aaf127,,90.54,100,90.54,87.61,45;0;0;0,words,10,-1,24,5.96,0,36.65,false,false,english,none,master,false,false,false,,1726429810000
66e521bcb6e6096ba397a852,true,99.85,100,99.85,86.08,38;0;0;0,words,10,-1,24,4.57,0,36.42,false,false,english,none,master,false,false,false,,1726292412000
66e520e7b6e6096ba397a0dd,,86.04,100,86.04,64.12,51;0;0;0,words,10,-1,37,7.11,0,53.01,false,false,english,none,master,false,false,false,,1726292199000
66e09809c869d903c6e8767a,,79.4,100,79.4,74.77,50;0;0;0,words,10,-1,59,7.56,0,72.24,false,false,english,none,master,false,false,false,,1725995017000
66e096e1c869d903c6e8663f,true,86.13,100,86.13,79.72,50;0;0;0,words,10,-1,29,6.97,0,59.25,false,false,english,none,master,false,false,false,,1725994721000
66dd7dd9191dd07a199237d8,,111.05,100,111.05,85.19,45;0;0;0,words,10,-1,1,4.86,0,0.85,false,false,english,none,expert,false,false,false,,1725791705000
66dabcc44b36e87ec5548cbc,,92.22,95.65,101.01,76.59,42;2;0;0,words,10,-1,6,5.46,0,4.72,false,false,english,none,expert,false,false,false,,1725611204000
66d9f1ea4b36e87ec54ce6ee,,92.3,100,92.3,78.81,53;0;0;0,words,10,-1,27,6.89,0,32.62,false,false,english,none,expert,false,false,false,,1725559274000
66d8680d4b36e87ec539f7e6,true,111.23,100,111.23,85.36,52;0;0;0,words,10,-1,1,5.61,0,3.4,false,false,english,none,expert,false,false,false,,1725458445000
66d5e2ec4b36e87ec51fab62,true,104.12,100,104.12,80.25,55;0;0;0,words,10,-1,2,6.34,0,1.1,false,false,english,none,expert,false,false,false,,1725293292000
66d5e2d24b36e87ec51faa29,,86.25,100,86.25,65.88,51;0;0;0,words,10,-1,6,7.1,0,10.43,false,false,english,none,expert,false,false,false,,1725293266000
66cf65204b36e87ec5e0d882,true,59.22,96.05,60,65.79,528;2;0;0,words,100,-1,6,107,1,20.04,false,false,english,none,expert,false,false,false,,1724867872000
66cf646e4b36e87ec5e0cdc8,,78.57,98.15,78.57,68.58,53;0;0;0,words,10,-1,6,8.09,0,17.97,false,false,english,none,expert,false,false,false,,1724867694000
66cf64424b36e87ec5e0cb45,,86.89,96.61,93.2,80.88,55;2;0;0,words,10,-1,3,7.6,0,1.45,false,false,english,none,expert,false,false,false,,1724867650000
66cca85d251883fe34c848ac,,76.11,100,76.11,67.31,54;0;0;0,words,10,-1,58,8.51,0,173.88,false,false,english,none,expert,false,false,false,,1724688477000
66c750b2cbf6e3c60ff9e5a0,,77.25,96.23,89.01,69.87,46;2;0;0,words,10,-1,28,7.15,0,34.63,false,false,english,none,expert,false,false,false,,1724338354000
66c75042cbf6e3c60ff9de3f,,99.34,100,99.34,72.79,53;0;0;0,words,10,-1,5,6.4,0,4.75,false,false,english,none,expert,false,false,false,,1724338242000
66c74ff2cbf6e3c60ff9d8d9,,79.09,100,79.09,80.62,51;0;0;0,words,10,-1,11,7.74,0,21.16,false,false,english,none,expert,false,false,false,,1724338162000
66c2571691888c3435e5e5af,,94.5,100,94.5,72.83,51;0;0;0,words,10,-1,1,6.48,0,0.81,false,false,english,none,expert,false,false,false,,1724012310000
66c0c1db91888c3435d90355,,93.24,100,93.24,89.31,46;0;0;0,words,10,-1,15,5.92,0,19.28,false,false,english,none,expert,false,false,false,,1723908571000
66be09ed91888c3435bf91af,,100.45,100,100.45,88.69,46;0;0;0,words,10,-1,12,5.5,0,20.28,false,false,english,none,expert,false,false,false,,1723730413000
66b5f1ae6ec615499ab904a1,,94.57,100,94.57,88.39,46;0;0;0,words,10,-1,9,5.84,0,18.83,false,false,english,none,expert,false,false,false,,1723199918000
66b5f15c6ec615499ab901b4,,88.36,100,88.36,62.96,45;0;0;0,words,10,-1,12,6.11,0,16.46,false,false,english,none,expert,false,false,false,,1723199836000
66b5f0fd6ec615499ab8fe60,,100.06,100,100.06,90.87,50;0;0;0,words,10,-1,17,6,1,30.64,false,false,english,none,expert,false,false,false,,1723199741000
66b5f0706ec615499ab8f9a4,,94.78,100,94.78,84.81,39;0;0;0,words,10,-1,1,4.94,0,3.01,false,false,english,none,expert,false,false,false,,1723199600000
66b5f0596ec615499ab8f8f2,,84.19,100,84.19,83.59,47;0;0;0,words,10,-1,14,6.7,0,31.12,false,false,english,none,expert,false,false,false,,1723199577000
66b507e986ca6cad751d5c9d,,85.65,100,85.65,88.28,49;0;0;0,words,10,-1,3,6.87,0,4.58,false,false,english,none,expert,false,false,false,,1723140073000
66b507cb86ca6cad751d5b5c,,79.57,100,79.57,76.12,50;0;0;0,words,10,-1,24,7.54,0,39.08,false,false,english,none,expert,false,false,false,,1723140043000
66b5076386ca6cad751d56f5,,95.45,100,95.45,78.06,43;0;0;0,words,10,-1,13,5.41,0,14.92,false,false,english,none,expert,false,false,false,,1723139939000
66b5072586ca6cad751d53fd,,88.61,98.11,88.61,62.33,52;0;0;0,words,10,-1,9,7.04,0,8.69,false,false,english,none,expert,false,false,false,,1723139877000
66b4ffde86ca6cad751d02df,,92.49,100,92.49,75.85,49;0;0;0,words,10,-1,2,6.36,0,2.89,false,false,english,none,expert,false,false,false,,1723138014000
66b3aad751009ca6b5da7021,,86.69,100,86.69,88.12,47;0;0;0,words,10,-1,28,6.51,0,42.29,false,false,english,none,expert,false,false,false,,1723050711000
66b3aa5e51009ca6b5da6add,,73.12,100,73.12,81.9,54;0;0;0,words,10,-1,37,8.86,0,58.19,false,false,english,none,expert,false,false,false,,1723050590000
66b3a9c051009ca6b5da6406,,81.97,96.23,88.66,72.86,49;2;0;0,words,10,-1,9,7.17,0,12.96,false,false,english,none,expert,false,false,false,,1723050432000
66b3a97851009ca6b5da60d6,,77.16,100,77.16,71.22,47;0;0;0,words,10,-1,24,7.31,0,35.11,false,false,english,none,expert,false,false,false,,1723050360000
66ae19762769a6ddcb89d430,,87.1,98.04,87.1,82.59,50;0;0;0,words,10,-1,54,6.89,0,87.35,false,false,english,none,expert,false,false,false,,1722685814000
66ad146b2769a6ddcb8296b0,,78.69,95.45,86.56,69.68,40;2;0;0,words,10,-1,18,6.1,0,32.31,false,false,english,none,expert,false,false,false,,1722618987000
66ad14192769a6ddcb8292dc,,87.44,100,87.44,77.2,46;0;0;0,words,10,-1,13,6.31,0,22.43,false,false,english,none,expert,false,false,false,,1722618905000
66ad13cf2769a6ddcb828f2b,,77.05,95.65,84.39,74.29,42;2;0;0,words,10,-1,13,6.54,0,26.73,false,false,english,none,expert,false,false,false,,1722618831000
66ad138c2769a6ddcb828c25,,85.21,98.15,90.22,64.68,51;1;0;0,words,10,-1,18,7.18,0,28.99,false,false,english,none,expert,false,false,false,,1722618763000
66ad13432769a6ddcb82891d,,96.6,100,96.6,70.61,50;0;0;0,words,10,-1,9,6.21,0,8.89,false,false,english,none,expert,false,false,false,,1722618691000
66ab83722769a6ddcb744f25,,94.41,100,94.41,91.45,46;0;0;0,words,10,-1,3,5.85,0,2.35,false,false,english,none,expert,false,false,false,,1722516338000
66ab83472769a6ddcb744d0c,,86.47,100,86.47,83.49,50;0;0;0,words,10,-1,5,6.94,0,11.39,false,false,english,none,expert,false,false,false,,1722516295000
66ab83292769a6ddcb744b9f,,88.43,100,88.43,74.61,54;0;0;0,words,10,-1,7,7.33,0,4.43,false,false,english,none,expert,false,false,false,,1722516265000
66ab830c2769a6ddcb744a4e,,87.8,100,87.8,67.76,59;0;0;0,words,10,-1,0,8.06,0,0,false,false,english,none,expert,false,false,false,,1722516236000
66a204237ad1c2217eee9e55,,97.23,97.87,106.27,75.1,43;1;0;0,words,10,-1,3,5.31,0,1.75,false,false,english,none,expert,false,false,false,,1721893923000
66a10bd67ad1c2217ee63500,,69.13,100,69.13,63.35,59;0;0;0,words,10,-1,41,10.24,0,68.04,false,false,english,none,expert,false,false,false,,1721830358000
66a10b0f7ad1c2217ee62c29,,78.59,100,78.59,82.99,63;0;0;0,words,10,-1,1,9.62,0,7.31,false,false,english,none,expert,false,false,false,,1721830159000
66a10ad47ad1c2217ee6297a,,77.25,96.36,86.71,75.95,49;2;0;0,words,10,-1,10,7.61,0,9.05,false,false,english,none,expert,false,false,false,,1721830100000
66a10a8f7ad1c2217ee6262d,,88.03,100,88.03,70,60;0;0;0,words,10,-1,24,8.18,0,33.71,false,false,english,none,expert,false,false,false,,1721830031000
66a10a347ad1c2217ee621e4,,91.01,100,91.01,62.87,46;0;0;0,words,10,-1,14,6.07,0,27.64,false,false,english,none,expert,false,false,false,,1721829940000
669d551d82df16123dd55c83,,79.83,93.48,85.4,77.2,43;3;0;0,words,10,-1,6,6.46,0,7.01,false,false,english,none,expert,false,false,false,,1721586973000
669d54fb82df16123dd55b86,,64.66,98.28,64.66,68.53,57;0;0;0,words,10,-1,23,10.58,0,28.36,false,false,english,none,expert,false,false,false,,1721586939000
669d549982df16123dd55838,,72.24,97.96,72.24,81.34,48;0;0;0,words,10,-1,9,7.97,0,13.68,false,false,english,none,expert,false,false,false,,1721586841000
669d546a82df16123dd556ae,,89.89,100,89.89,74.55,44;0;0;0,words,10,-1,1,5.87,0,0.8,false,false,english,none,expert,false,false,false,,1721586794000
669d545d82df16123dd55657,,75.96,98,84.4,63.57,45;1;0;0,words,10,-1,4,7.11,0,3,false,false,english,none,expert,false,false,false,,1721586781000
